4131,4131,2024-02-25,2024-02-28,Standard,NULL
4132,4132,2025-04-13,2025-04-30,NULL,North
4133,4133,2024-08-15,2024-08-19,Standard,North
4134,4134,2025-01-19,2025-02-06,Standard,West
4135,4135,2024-05-20,2024-05-25,Second Class,East
4136,4136,2022-11-30,2022-12-12,NULL,West
4137,4137,2025-03-27,2025-04-02,Same Day,East
4138,4138,2022-03-12,2022-03-30,Second Class,West
4139,4139,2025-02-07,2025-02-12,Same Day,West
4140,4140,2025-03-25,2025-04-03,Standard,NULL
4141,4141,2022-12-02,2022-12-14,First Class,North
4142,4142,2025-03-31,2025-03-29,Standard,West
4143,4143,2024-06-16,2024-06-17,NULL,NULL
4144,4144,2022-10-28,2022-11-13,NULL,South
4145,4145,2022-04-03,2022-04-06,Standard,West
4146,4146,2024-09-11,2024-09-25,NULL,South
4147,4147,2024-08-21,2024-08-27,NULL,East
4148,4148,2022-04-26,2022-04-27,First Class,NULL
4149,4149,2023-09-20,2023-10-02,Same Day,NULL
4150,4150,2023-09-14,2023-09-28,Second Class,Central
4151,4151,2024-06-25,2024-07-11,Standard,NULL
4152,4152,2024-10-03,2024-10-17,First Class,East
4153,4153,2022-03-04,2022-03-07,Standard,East
4154,4154,2023-08-12,2023-08-11,Standard,North
4155,4155,2024-11-16,2024-11-27,Standard,NULL
4156,4156,2023-03-27,2023-04-05,Standard,North
4157,4157,2024-03-01,2024-03-17,First Class,East
4158,4158,2022-07-27,2022-07-25,NULL,NULL
4159,4159,2025-03-28,2025-04-16,First Class,West
4160,4160,2022-07-17,2022-07-19,Same Day,South
4161,4161,2022-06-04,2022-06-03,Same Day,South
4162,4162,2025-01-08,2025-01-15,Second Class,West
4163,4163,2023-04-21,2023-05-03,NULL,West
4164,4164,2024-03-20,2024-04-04,Second Class,NULL
4165,4165,2024-03-03,2024-03-14,First Class,NULL
4166,4166,2022-08-04,2022-08-21,Second Class,NULL
4167,4167,2023-08-11,2023-08-27,First Class,Central
4168,4168,2023-01-09,2023-01-22,Standard,East
4169,4169,2023-12-31,2024-01-02,Standard,NULL
4170,4170,2023-08-03,2023-08-07,Standard,NULL
4171,4171,2022-10-10,2022-10-14,NULL,West
4172,4172,2024-08-09,2024-08-13,First Class,North
4173,4173,2022-02-05,2022-02-22,Second Class,West
4174,4174,2023-06-30,2023-07-15,Second Class,NULL
4175,4175,2024-10-18,2024-11-05,NULL,East
4176,4176,2024-02-07,2024-02-21,Second Class,North
4177,4177,2025-01-12,2025-01-12,NULL,NULL
4178,4178,2024-09-11,2024-09-16,Second Class,NULL
4179,4179,2025-02-21,2025-03-07,Standard,North
4180,4180,2023-07-06,2023-07-04,Standard,NULL
4181,4181,2024-04-23,2024-04-27,Same Day,Central
4182,4182,2023-04-04,2023-04-12,Standard,North
4183,4183,2023-08-20,2023-08-22,Same Day,NULL
4184,4184,2025-01-06,2025-01-19,NULL,NULL
4185,4185,2023-07-23,2023-08-02,First Class,NULL
4186,4186,2022-04-12,2022-04-13,Same Day,South
4187,4187,2024-04-14,2024-04-27,Standard,NULL
4188,4188,2024-10-02,2024-10-15,NULL,NULL
4189,4189,2025-04-05,2025-04-16,Standard,East
4190,4190,2023-06-16,2023-06-18,Standard,NULL
4191,4191,2025-03-27,2025-04-03,Same Day,East
4192,4192,2025-02-28,2025-03-06,Standard,NULL
4193,4193,2024-05-02,2024-05-22,NULL,NULL
4194,4194,2022-10-01,2022-10-03,Standard,NULL
4195,4195,2024-04-01,2024-04-21,Standard,East
4196,4196,2023-03-28,2023-03-31,Same Day,NULL
4197,4197,2022-12-11,2022-12-13,Second Class,NULL
4198,4198,2024-03-14,2024-03-16,NULL,South
4199,4199,2024-07-04,2024-07-04,Second Class,West
4200,4200,2023-01-03,2023-01-11,NULL,South
4201,4201,2024-08-20,2024-08-23,First Class,East
4202,4202,2024-07-22,2024-07-20,NULL,Central
4203,4203,2023-11-09,2023-11-27,NULL,East
4204,4204,2024-12-26,2024-12-29,NULL,North
4205,4205,2022-01-06,2022-01-14,NULL,NULL
4206,4206,2023-09-22,2023-10-08,Standard,East
4207,4207,2023-08-26,2023-08-27,NULL,NULL
4208,4208,2024-11-23,2024-11-23,Second Class,East
4209,4209,2024-10-06,2024-10-17,Same Day,South
4210,4210,2024-12-31,2025-01-15,Same Day,East
4211,4211,2024-09-20,2024-09-23,Standard,West
4212,4212,2022-02-21,2022-02-21,NULL,Central
4213,4213,2024-07-14,2024-07-18,Same Day,Central
4214,4214,2024-07-13,2024-07-12,Standard,North
4215,4215,2024-04-16,2024-04-25,Same Day,East
4216,4216,2022-12-17,2023-01-02,Standard,South
4217,4217,2024-02-17,2024-03-05,Same Day,East
4218,4218,2023-10-23,2023-11-02,Second Class,North
4219,4219,2024-04-22,2024-05-03,NULL,NULL
4220,4220,2023-03-15,2023-03-25,First Class,Central
4221,4221,2022-09-13,2022-09-30,First Class,NULL
4222,4222,2024-01-04,2024-01-14,First Class,West
4223,4223,2022-05-10,2022-05-17,NULL,East
4224,4224,2023-11-04,2023-11-19,Standard,NULL
4225,4225,2022-02-25,2022-03-10,Same Day,NULL
4226,4226,2022-06-05,2022-06-20,Standard,NULL
4227,4227,2025-04-10,2025-04-22,First Class,North
4228,4228,2024-01-19,2024-01-26,NULL,NULL
4229,4229,2022-11-23,2022-12-01,Standard,North
4230,4230,2024-06-19,2024-06-18,Standard,North
4231,4231,2024-07-19,2024-07-26,NULL,West
4232,4232,2022-07-30,2022-08-11,Standard,Central
4233,4233,2022-12-31,2022-12-29,Standard,Central
4234,4234,2022-12-04,2022-12-20,Standard,Central
4235,4235,2022-10-16,2022-10-27,NULL,North
4236,4236,2022-12-23,2023-01-03,Second Class,NULL
4237,4237,2025-03-23,2025-04-06,NULL,NULL
4238,4238,2024-06-09,2024-06-16,Standard,East
4239,4239,2023-08-04,2023-08-05,Second Class,North
4240,4240,2025-04-11,2025-04-16,First Class,NULL
4241,4241,2023-11-17,2023-11-26,Same Day,East
4242,4242,2024-12-04,2024-12-10,Same Day,North
4243,4243,2022-10-14,2022-10-26,First Class,NULL
4244,4244,2023-02-04,2023-02-14,NULL,NULL
4245,4245,2023-10-22,2023-10-30,Standard,East
4246,4246,2024-12-17,2024-12-19,NULL,NULL
4247,4247,2024-07-30,2024-08-04,First Class,West
4248,4248,2025-02-22,2025-02-22,NULL,East
4249,4249,2022-01-17,2022-01-25,NULL,North
4250,4250,2024-04-18,2024-04-26,NULL,North
4251,4251,2024-01-06,2024-01-14,Standard,East
4252,4252,2025-03-04,2025-03-04,First Class,NULL
4253,4253,2023-07-27,2023-08-07,Second Class,NULL
4254,4254,2023-06-13,2023-06-17,Same Day,East
4255,4255,2023-08-26,2023-08-25,First Class,Central
4256,4256,2024-02-05,2024-02-21,First Class,South
4257,4257,2022-08-30,2022-09-09,Standard,East
4258,4258,2022-09-08,2022-09-14,Standard,Central
4259,4259,2025-02-22,2025-02-25,Standard,North
4260,4260,2022-11-01,2022-11-11,Standard,West
4261,4261,2023-07-11,2023-07-11,First Class,Central
4262,4262,2025-03-23,2025-03-28,NULL,East
4263,4263,2022-10-21,2022-10-26,Second Class,North
4264,4264,2022-04-17,2022-04-26,NULL,East
4265,4265,2024-05-19,2024-05-25,NULL,Central
4266,4266,2022-02-21,2022-02-24,Second Class,NULL
4267,4267,2023-02-01,2023-02-10,NULL,NULL
4268,4268,2025-03-11,2025-03-19,First Class,North
4269,4269,2022-05-29,2022-06-11,Same Day,East
4270,4270,2023-12-31,2024-01-12,NULL,East
4271,4271,2022-03-20,2022-03-29,Standard,West
4272,4272,2024-10-06,2024-10-14,NULL,North
4273,4273,2023-09-03,2023-09-10,First Class,NULL
4274,4274,2024-03-24,2024-04-07,NULL,Central
4275,4275,2023-12-23,2024-01-05,First Class,NULL
4276,4276,2022-11-11,2022-11-17,NULL,NULL
4277,4277,2022-01-14,2022-01-19,First Class,North
4278,4278,2022-12-12,2022-12-26,NULL,NULL
4279,4279,2022-09-10,2022-09-16,Standard,NULL
4280,4280,2024-11-23,2024-12-07,NULL,East
4281,4281,2023-05-16,2023-05-28,Second Class,East
4282,4282,2022-05-16,2022-05-17,Standard,West
4283,4283,2022-04-01,2022-04-17,First Class,East
4284,4284,2024-06-09,2024-06-07,NULL,NULL
4285,4285,2022-11-24,2022-11-30,First Class,East
4286,4286,2024-12-11,2024-12-23,NULL,NULL
4287,4287,2024-07-17,2024-07-19,Same Day,West
4288,4288,2022-01-08,2022-01-12,Same Day,NULL
4289,4289,2024-06-25,2024-07-08,Second Class,West
4290,4290,2024-06-21,2024-07-02,NULL,North
4291,4291,2023-10-24,2023-11-10,Same Day,South
4292,4292,2025-02-09,2025-02-15,Standard,NULL
4293,4293,2024-04-22,2024-04-25,NULL,Central
4294,4294,2023-01-04,2023-01-04,Same Day,West
4295,4295,2023-04-06,2023-04-18,Second Class,East
4296,4296,2024-06-29,2024-07-12,First Class,West
4297,4297,2022-01-29,2022-01-30,First Class,Central
4298,4298,2024-04-13,2024-04-11,Second Class,East
4299,4299,2024-10-22,2024-10-30,Standard,NULL
4300,4300,2022-09-19,2022-10-05,First Class,East
4301,4301,2022-04-26,2022-05-10,Standard,NULL
4302,4302,2023-09-24,2023-09-26,NULL,NULL
4303,4303,2024-08-02,2024-08-19,Second Class,South
4304,4304,2025-03-27,2025-04-10,Second Class,West
4305,4305,2025-03-16,2025-03-31,Same Day,NULL
4306,4306,2025-02-15,2025-02-22,NULL,North
4307,4307,2024-10-29,2024-11-09,Standard,West
4308,4308,2022-03-22,2022-03-25,NULL,NULL
4309,4309,2022-02-28,2022-02-25,Standard,NULL
4310,4310,2024-09-29,2024-10-16,Second Class,North
4311,4311,2024-01-21,2024-01-24,Standard,NULL
4312,4312,2022-03-25,2022-04-09,Standard,North
4313,4313,2023-04-02,2023-04-02,Second Class,East
4314,4314,2024-10-27,2024-11-05,NULL,NULL
4315,4315,2024-01-24,2024-01-27,NULL,East
4316,4316,2023-08-28,2023-09-01,Standard,NULL
4317,4317,2022-05-31,2022-06-07,Standard,East
4318,4318,2024-04-30,2024-05-06,Same Day,East
4319,4319,2025-04-01,2025-04-19,Same Day,NULL
4320,4320,2022-07-05,2022-07-12,Second Class,East
4321,4321,2024-07-29,2024-07-30,Same Day,East
4322,4322,2023-07-18,2023-07-30,First Class,East
4323,4323,2024-12-19,2024-12-30,Second Class,West
4324,4324,2023-06-17,2023-06-19,Second Class,Central
4325,4325,2023-12-28,2024-01-03,NULL,West
4326,4326,2023-03-17,2023-03-21,Second Class,NULL
4327,4327,2024-08-05,2024-08-20,NULL,East
4328,4328,2024-07-23,2024-07-30,Standard,East
4329,4329,2022-04-20,2022-04-19,NULL,NULL
4330,4330,2023-06-04,2023-06-10,NULL,Central
4331,4331,2024-01-13,2024-01-11,NULL,East
4332,4332,2022-06-03,2022-06-08,First Class,West
4333,4333,2023-05-07,2023-05-13,Same Day,East
4334,4334,2025-02-02,2025-02-02,NULL,North
4335,4335,2025-01-17,2025-01-21,Second Class,East
4336,4336,2023-09-28,2023-10-06,Same Day,West
4337,4337,2022-09-11,2022-09-23,NULL,NULL
4338,4338,2023-08-02,2023-08-10,Same Day,North
4339,4339,2023-11-08,2023-11-19,Standard,East
4340,4340,2024-02-22,2024-02-24,First Class,West
4341,4341,2022-05-21,2022-05-28,Standard,NULL
4342,4342,2022-05-31,2022-05-30,Standard,Central
4343,4343,2022-10-31,2022-11-17,Standard,NULL
4344,4344,2024-05-31,2024-06-09,Same Day,West
4345,4345,2024-10-30,2024-11-08,Second Class,South
4346,4346,2023-04-10,2023-04-08,First Class,NULL
4347,4347,2025-02-21,2025-02-27,Standard,South
4348,4348,2022-09-02,2022-09-19,NULL,East
4349,4349,2022-07-07,2022-07-10,First Class,North
4350,4350,2024-12-17,2024-12-25,First Class,NULL
4351,4351,2024-04-23,2024-05-09,First Class,NULL
4352,4352,2024-09-19,2024-10-01,Second Class,East
4353,4353,2024-05-27,2024-06-12,Standard,NULL
4354,4354,2022-07-17,2022-07-29,Standard,West
4355,4355,2022-05-18,2022-05-16,NULL,Central
4356,4356,2022-02-11,2022-02-20,Standard,West
4357,4357,2024-02-10,2024-02-24,Standard,NULL
4358,4358,2023-02-19,2023-03-05,Second Class,North
4359,4359,2022-09-16,2022-09-24,First Class,North
4360,4360,2023-11-01,2023-11-16,NULL,North
4361,4361,2025-04-06,2025-04-16,NULL,East
4362,4362,2023-10-14,2023-10-16,NULL,East
4363,4363,2022-01-11,2022-01-26,Same Day,North
4364,4364,2023-03-26,2023-03-26,NULL,North
4365,4365,2024-10-01,2024-10-11,Standard,East
4366,4366,2024-05-21,2024-06-01,Same Day,South
4367,4367,2022-09-01,2022-09-02,NULL,NULL
4368,4368,2022-06-24,2022-06-21,First Class,Central
4369,4369,2024-08-27,2024-08-31,Second Class,NULL
4370,4370,2024-07-31,2024-08-07,Standard,NULL
4371,4371,2024-06-28,2024-06-27,Standard,North
4372,4372,2023-02-19,2023-03-05,NULL,East
4373,4373,2023-06-11,2023-06-10,NULL,East
4374,4374,2023-06-09,2023-06-20,Standard,South
4375,4375,2022-10-30,2022-11-10,NULL,Central
4376,4376,2024-05-25,2024-06-11,NULL,West
4377,4377,2022-08-07,2022-08-24,NULL,South
4378,4378,2023-01-24,2023-01-31,Standard,South
4379,4379,2025-01-19,2025-01-16,First Class,NULL
4380,4380,2024-07-12,2024-07-20,Standard,NULL
4381,4381,2023-11-09,2023-11-21,First Class,West
4382,4382,2023-05-31,2023-06-12,First Class,North
4383,4383,2025-01-01,2025-01-17,NULL,East
4384,4384,2023-06-29,2023-07-08,First Class,Central
4385,4385,2023-01-31,2023-02-13,NULL,NULL
4386,4386,2023-03-01,2023-03-08,Standard,West
4387,4387,2023-11-09,2023-11-23,Second Class,East
4388,4388,2024-08-27,2024-09-05,Same Day,South
4389,4389,2023-07-22,2023-08-05,Standard,South
4390,4390,2024-12-29,2024-12-29,Standard,East
4391,4391,2024-10-20,2024-10-29,Standard,East
4392,4392,2024-04-03,2024-04-20,Second Class,North
4393,4393,2023-07-16,2023-07-23,NULL,West
4394,4394,2024-03-25,2024-04-11,Second Class,NULL
4395,4395,2024-02-09,2024-02-15,Standard,NULL
4396,4396,2024-11-22,2024-12-05,Standard,North
4397,4397,2022-11-26,2022-11-27,NULL,North
4398,4398,2022-01-12,2022-01-30,Standard,NULL
4399,4399,2025-01-09,2025-01-09,NULL,Central
4400,4400,2022-01-19,2022-02-04,Same Day,NULL
4401,4401,2024-11-15,2024-12-01,NULL,West
4402,4402,2022-04-08,2022-04-20,Second Class,NULL
4403,4403,2022-12-15,2022-12-17,Standard,West
4404,4404,2023-04-15,2023-04-29,Second Class,South
4405,4405,2024-07-24,2024-07-27,Second Class,West
4406,4406,2024-12-16,2024-12-18,Standard,West
4407,4407,2023-07-22,2023-08-03,Second Class,NULL
4408,4408,2023-11-21,2023-12-07,Standard,Central
4409,4409,2023-01-22,2023-02-03,NULL,East
4410,4410,2022-06-23,2022-07-11,Standard,Central
4411,4411,2022-12-16,2023-01-01,Standard,NULL
4412,4412,2022-04-17,2022-04-19,NULL,West
4413,4413,2023-06-14,2023-06-17,Same Day,North
4414,4414,2023-12-03,2023-12-17,NULL,NULL
4415,4415,2022-04-25,2022-04-28,Standard,East
4416,4416,2022-04-02,2022-04-07,Second Class,NULL
4417,4417,2023-12-20,2023-12-28,Second Class,NULL
4418,4418,2023-04-14,2023-04-23,Second Class,West
4419,4419,2023-12-03,2023-12-19,First Class,West
4420,4420,2024-04-17,2024-04-18,Second Class,South
4421,4421,2023-12-20,2023-12-29,NULL,South
4422,4422,2025-02-17,2025-03-02,Standard,Central
4423,4423,2024-01-25,2024-02-03,Standard,East
4424,4424,2022-02-13,2022-02-21,NULL,North
4425,4425,2022-07-23,2022-07-23,Standard,East
4426,4426,2024-11-30,2024-12-09,NULL,South
4427,4427,2023-07-26,2023-08-01,NULL,South
4428,4428,2022-05-16,2022-05-28,Standard,North
4429,4429,2024-08-27,2024-09-13,NULL,South
4430,4430,2024-07-20,2024-07-28,Standard,NULL
4431,4431,2025-02-09,2025-02-18,Standard,South
4432,4432,2024-04-06,2024-04-18,NULL,NULL
4433,4433,2023-11-20,2023-11-26,Standard,NULL
4434,4434,2025-04-12,2025-04-22,Same Day,West
4435,4435,2023-04-02,2023-04-16,NULL,East
4436,4436,2023-02-18,2023-02-20,NULL,South
4437,4437,2023-04-24,2023-05-11,Same Day,West
4438,4438,2023-07-19,2023-08-04,NULL,North
4439,4439,2024-05-08,2024-05-10,NULL,North
4440,4440,2024-02-06,2024-02-15,Same Day,North
4441,4441,2024-03-09,2024-03-22,Standard,Central
4442,4442,2024-08-14,2024-08-23,Same Day,East
4443,4443,2022-03-26,2022-04-12,Standard,East
4444,4444,2024-11-16,2024-11-16,NULL,NULL
4445,4445,2024-05-07,2024-05-11,Second Class,Central
4446,4446,2022-08-07,2022-08-20,Second Class,West
4447,4447,2022-01-09,2022-01-28,Standard,NULL
4448,4448,2024-05-16,2024-05-21,NULL,South
4449,4449,2023-03-13,2023-03-18,Standard,East
4450,4450,2023-05-30,2023-06-03,NULL,NULL
4451,4451,2023-07-01,2023-07-12,Second Class,South
4452,4452,2024-01-06,2024-01-17,Same Day,West
4453,4453,2024-11-20,2024-11-25,NULL,South
4454,4454,2023-02-19,2023-02-22,First Class,NULL
4455,4455,2024-09-05,2024-09-22,Standard,NULL
4456,4456,2022-04-10,2022-04-19,Standard,Central
4457,4457,2024-02-19,2024-02-25,Same Day,NULL
4458,4458,2022-09-10,2022-09-16,First Class,NULL
4459,4459,2022-03-04,2022-03-07,Second Class,North
4460,4460,2023-01-04,2023-01-20,Standard,East
4461,4461,2024-05-26,2024-06-04,NULL,East
4462,4462,2022-04-01,2022-04-09,Standard,North
4463,4463,2025-03-03,2025-03-13,First Class,West
4464,4464,2024-05-15,2024-05-15,Standard,Central
4465,4465,2022-05-06,2022-05-21,Standard,NULL
4466,4466,2022-08-23,2022-09-02,Same Day,South
4467,4467,2025-03-20,2025-03-25,Same Day,NULL
4468,4468,2024-11-25,2024-11-25,Second Class,West
4469,4469,2022-11-10,2022-11-18,Second Class,West
4470,4470,2023-03-26,2023-04-07,Same Day,East
4471,4471,2022-10-21,2022-11-02,Second Class,East
4472,4472,2022-11-11,2022-11-22,Same Day,South
4473,4473,2024-02-04,2024-02-19,Second Class,West
4474,4474,2024-05-24,2024-06-07,Second Class,South
4475,4475,2025-02-11,2025-02-25,NULL,North
4476,4476,2023-04-06,2023-04-06,First Class,East
4477,4477,2023-06-23,2023-07-05,Same Day,East
4478,4478,2022-04-29,2022-04-30,Standard,NULL
4479,4479,2024-06-02,2024-06-01,First Class,North
4480,4480,2024-03-17,2024-03-31,Same Day,West
4481,4481,2024-05-09,2024-05-24,NULL,West
4482,4482,2022-05-25,2022-05-23,Standard,West
4483,4483,2022-03-01,2022-03-11,NULL,NULL
4484,4484,2024-08-16,2024-08-19,NULL,East
4485,4485,2024-01-07,2024-01-11,Standard,NULL
4486,4486,2022-12-04,2022-12-19,NULL,NULL
4487,4487,2023-06-07,2023-06-10,Standard,NULL
4488,4488,2022-06-06,2022-06-14,NULL,West
4489,4489,2025-02-11,2025-02-27,NULL,East
4490,4490,2023-01-06,2023-01-12,First Class,NULL
4491,4491,2022-01-22,2022-02-02,Second Class,East
4492,4492,2022-12-30,2023-01-14,First Class,East
4493,4493,2023-03-12,2023-03-14,Same Day,North
4494,4494,2024-08-20,2024-08-21,First Class,NULL
4495,4495,2025-04-06,2025-04-21,Second Class,NULL
4496,4496,2023-10-21,2023-11-01,Standard,South
4497,4497,2024-06-15,2024-06-27,NULL,East
4498,4498,2022-07-21,2022-08-06,NULL,NULL
4499,4499,2022-06-30,2022-07-11,Same Day,East
4500,4500,2023-08-18,2023-08-24,Second Class,NULL
4501,4501,2025-04-13,2025-04-17,NULL,East
4502,4502,2024-01-13,2024-01-24,Second Class,NULL
4503,4503,2022-02-08,2022-02-13,NULL,South
4504,4504,2023-12-09,2023-12-22,First Class,North
4505,4505,2023-12-18,2024-01-03,NULL,NULL
4506,4506,2023-08-02,2023-08-12,Standard,West
4507,4507,2023-08-05,2023-08-07,Same Day,East
4508,4508,2022-11-14,2022-11-28,First Class,NULL
4509,4509,2022-04-15,2022-04-28,Same Day,NULL
4510,4510,2023-06-15,2023-06-25,First Class,NULL
4511,4511,2022-12-31,2023-01-12,NULL,NULL
4512,4512,2022-06-10,2022-06-12,NULL,NULL
4513,4513,2022-09-27,2022-10-15,First Class,NULL
4514,4514,2024-11-14,2024-11-16,Standard,North
4515,4515,2025-01-04,2025-01-14,Second Class,Central
4516,4516,2023-04-22,2023-04-29,Standard,North
4517,4517,2022-10-11,2022-10-23,NULL,West
4518,4518,2023-05-22,2023-06-01,NULL,West
4519,4519,2022-06-27,2022-07-09,Same Day,NULL
4520,4520,2023-08-07,2023-08-13,NULL,East
4521,4521,2022-07-18,2022-07-24,Standard,East
4522,4522,2022-01-17,2022-01-23,Standard,West
4523,4523,2024-03-28,2024-04-04,Standard,NULL
4524,4524,2023-11-09,2023-11-17,First Class,South
4525,4525,2023-04-15,2023-04-25,Standard,North
4526,4526,2023-06-13,2023-06-13,Standard,NULL
4527,4527,2025-03-13,2025-03-19,Standard,NULL
4528,4528,2023-08-19,2023-09-01,Standard,North
4529,4529,2023-09-16,2023-10-01,NULL,NULL
4530,4530,2024-05-16,2024-05-17,Standard,North
4531,4531,2025-02-11,2025-02-18,Standard,NULL
4532,4532,2023-03-11,2023-03-30,NULL,West
4533,4533,2023-11-14,2023-11-30,Second Class,NULL
4534,4534,2023-06-17,2023-07-06,Standard,West
4535,4535,2023-10-19,2023-10-26,Second Class,NULL
4536,4536,2023-07-01,2023-07-14,NULL,North
4537,4537,2025-01-10,2025-01-22,Same Day,East
4538,4538,2024-02-16,2024-02-25,Standard,NULL
4539,4539,2023-01-30,2023-01-31,First Class,NULL
4540,4540,2023-05-09,2023-05-16,Standard,Central
4541,4541,2024-08-01,2024-08-17,First Class,NULL
4542,4542,2024-01-22,2024-02-04,Same Day,East
4543,4543,2024-07-02,2024-07-16,First Class,North
4544,4544,2022-03-31,2022-04-19,Standard,NULL
4545,4545,2022-03-15,2022-03-22,Second Class,NULL
4546,4546,2024-01-09,2024-01-18,Second Class,Central
4547,4547,2025-01-08,2025-01-14,Second Class,West
4548,4548,2024-06-05,2024-06-08,NULL,South
4549,4549,2023-08-24,2023-08-23,NULL,West
4550,4550,2024-03-31,2024-04-16,First Class,NULL
4551,4551,2024-11-14,2024-11-12,First Class,West
4552,4552,2022-06-02,2022-06-19,Standard,NULL
4553,4553,2024-06-18,2024-06-20,Second Class,NULL
4554,4554,2022-08-13,2022-08-12,NULL,NULL
4555,4555,2024-09-08,2024-09-13,NULL,East
4556,4556,2023-02-02,2023-02-06,Second Class,West
4557,4557,2024-08-13,2024-08-22,Standard,NULL
4558,4558,2022-08-06,2022-08-18,Same Day,NULL
4559,4559,2024-08-21,2024-08-26,Second Class,East
4560,4560,2024-09-10,2024-09-24,NULL,West
4561,4561,2022-09-02,2022-09-17,NULL,NULL
4562,4562,2024-09-19,2024-10-05,First Class,North
4563,4563,2022-11-12,2022-11-25,NULL,NULL
4564,4564,2023-11-24,2023-11-29,Standard,North
4565,4565,2023-08-30,2023-09-09,NULL,South
4566,4566,2022-09-08,2022-09-23,NULL,East
4567,4567,2023-05-11,2023-05-14,Standard,West
4568,4568,2025-04-17,2025-04-28,NULL,West
4569,4569,2023-02-17,2023-03-06,First Class,West
4570,4570,2022-06-24,2022-06-28,NULL,North
4571,4571,2023-02-26,2023-03-16,Same Day,North
4572,4572,2023-11-17,2023-11-28,Standard,West
4573,4573,2024-08-18,2024-08-20,Second Class,West
4574,4574,2024-05-21,2024-05-23,Standard,NULL
4575,4575,2024-04-28,2024-05-04,NULL,South
4576,4576,2025-01-17,2025-01-26,Standard,Central
4577,4577,2023-08-16,2023-08-21,Standard,South
4578,4578,2023-07-15,2023-07-27,NULL,NULL
4579,4579,2025-01-08,2025-01-23,NULL,NULL
4580,4580,2024-04-25,2024-04-29,Standard,East
4581,4581,2024-03-17,2024-03-29,Second Class,West
4582,4582,2023-04-10,2023-04-13,Second Class,East
4583,4583,2022-09-15,2022-10-01,First Class,East
4584,4584,2023-11-03,2023-11-15,Second Class,North
4585,4585,2022-09-09,2022-09-24,Same Day,North
4586,4586,2022-05-07,2022-05-19,Standard,North
4587,4587,2024-10-27,2024-11-11,NULL,East
4588,4588,2024-04-10,2024-04-20,Standard,NULL
4589,4589,2023-03-18,2023-04-02,Second Class,North
4590,4590,2024-12-11,2024-12-12,Standard,West
4591,4591,2025-03-06,2025-03-12,Same Day,Central
4592,4592,2024-03-10,2024-03-26,NULL,East
4593,4593,2024-09-23,2024-09-25,Second Class,North
4594,4594,2023-04-19,2023-05-02,NULL,NULL
4595,4595,2023-09-29,2023-10-11,First Class,East
4596,4596,2024-08-02,2024-08-11,Standard,Central
4597,4597,2024-08-22,2024-09-07,NULL,East
4598,4598,2024-10-17,2024-10-23,Standard,South
4599,4599,2024-09-15,2024-09-26,NULL,NULL
4600,4600,2023-04-23,2023-05-01,Standard,West
4601,4601,2024-08-15,2024-08-30,NULL,West
4602,4602,2022-05-27,2022-05-30,NULL,South
4603,4603,2024-06-03,2024-06-12,Same Day,NULL
4604,4604,2025-01-30,2025-02-11,Second Class,West
4605,4605,2022-08-05,2022-08-15,NULL,East
4606,4606,2023-03-16,2023-03-27,NULL,West
4607,4607,2022-10-14,2022-10-19,Second Class,South
4608,4608,2023-01-21,2023-02-04,Standard,West
4609,4609,2024-03-07,2024-03-16,NULL,West
4610,4610,2024-06-11,2024-06-12,NULL,North
4611,4611,2023-10-30,2023-11-13,Standard,West
4612,4612,2025-02-15,2025-03-02,Second Class,Central
4613,4613,2024-08-08,2024-08-11,Second Class,South
4614,4614,2024-04-04,2024-04-02,Standard,West
4615,4615,2025-04-04,2025-04-11,Second Class,North
4616,4616,2024-12-01,2024-12-16,Second Class,Central
4617,4617,2024-12-05,2024-12-15,Standard,East
4618,4618,2022-08-20,2022-09-06,Second Class,West
4619,4619,2024-10-27,2024-10-26,Standard,East
4620,4620,2022-08-27,2022-09-11,NULL,NULL
4621,4621,2024-07-22,2024-08-06,Second Class,North
4622,4622,2024-12-31,2025-01-07,Second Class,NULL
4623,4623,2022-07-04,2022-07-21,Standard,North
4624,4624,2024-08-16,2024-08-14,Standard,East
4625,4625,2024-08-25,2024-09-02,Same Day,NULL
4626,4626,2025-01-29,2025-02-13,First Class,North
4627,4627,2024-10-02,2024-10-20,NULL,East
4628,4628,2023-12-13,2023-12-29,Second Class,North
4629,4629,2023-10-07,2023-10-24,Same Day,Central
4630,4630,2023-03-08,2023-03-16,First Class,NULL
4631,4631,2023-09-25,2023-10-05,Standard,North
4632,4632,2022-10-27,2022-11-09,Standard,NULL
4633,4633,2024-05-17,2024-06-02,First Class,NULL
4634,4634,2024-10-30,2024-10-31,NULL,NULL
4635,4635,2025-02-13,2025-03-02,NULL,NULL
4636,4636,2024-02-05,2024-02-08,First Class,West
4637,4637,2023-01-15,2023-01-19,Standard,NULL
4638,4638,2022-05-25,2022-06-09,First Class,NULL
4639,4639,2024-02-23,2024-03-12,First Class,NULL
4640,4640,2025-03-27,2025-03-24,NULL,Central
4641,4641,2024-02-02,2024-02-18,Standard,East
4642,4642,2024-07-29,2024-08-11,NULL,NULL
4643,4643,2023-11-11,2023-11-09,Standard,South
4644,4644,2022-12-22,2022-12-30,Second Class,North
4645,4645,2025-01-05,2025-01-16,First Class,East
4646,4646,2022-08-09,2022-08-12,NULL,NULL
4647,4647,2022-06-29,2022-06-28,Standard,Central
4648,4648,2024-07-01,2024-07-16,Same Day,NULL
